"ID","Text"
766196927,"REMINDER: Tomorrow I am kicking off my #MarthaListens Town Hall Tour in Prattville!  I look forward to this valuable opportunity to listen to your ideas and concerns about the federal government.  Click here for other locations: http://roby.house.gov/upcomingevents"
766196928,"I visited Afghanistan over Mother's Day weekend to meet with our military men and women in combat.  I also had the chance to visit with Afghanistan military leaders to check the status of their operations."
766196929,"Did you see todayâ€™s Wall Street Journal article about the number of people on food stamps growing?  With unemployment slowly decreasing and the economy getting slightly better, wouldnâ€™t it make sense that the number of people depending on food stamps would also improve? When it comes to programs like this, we have to ensure money spent is going toward those who truly need it most.  I look forward to a thoughtful debate later this year regarding ways to eliminate fraud and abuse within the food stamp program to ensure the system actually works for those who need it.
 
 More here: http://roby.house.gov/use-food-stamps-swells-even-economy-improves"
766196930,"Earlier this week, I had the opportunity to meet with some young political leaders from Brazil during their visit to Washington.  The students will also be visiting Montgomery and Birmingham to learn about our form of government.  They shared with me a small 3D model of the National Congress of Brazil.  Join me in welcoming the student leaders to our country and our state!"
766196931,"Looking back, my last month has been full of fantastic meetings with Hoosiers and proud Americans. Seeing all of us in this photo album reminds me of the hard work we've done, and the hard work we've yet to do. As your Congressman, I will continue to fight for us and our families, so that we can build better lives for ourselves."
766196932,"Great visit to Greencastle on Tuesday. Were you able to attend a recent Town Hall?"
766196933,"I spent the afternoon with the AAOE - American Association of Orthopaedic Executives for a Town Hall on the state of the health care industry.  I was joined by Pete Sessions & Rep. Larry Bucshon.  Our doctors and medical professionals are frustrated by the uncertainty and consequences of ObamaCare."
766196934,"$163m+ in #MedicareAdvantage cuts in 2015 as a result of ObamaCare. We must #KeepThePromise"
766196935,"Americaâ€™s entrepreneurs are left with much more expensive, second-rate health insurance because of ObamaCare."
766196936,"A Crawfordsville woman with cancer is suffering because President Obama lied about her ObamaCare choices."
766196937,"Let's Go Indianapolis Colts!"
766196938,"Some new and interesting takeaways from the Oregon Medicaid study from earlier this year.  Insurance costs are lower for lower-income (offset by increased costs for middle and upper-class), but health care costs and ER use are up.  Link to Oregan study is in the aritcle."
766196939,"This is not a faculty lounge exercise.  Real people â€“ men, women and children are suffering.  Todayâ€™s news is just the latest evidence that ObamaCare is failing.  Proponents said ObamaCare was necessary to insure the uninsured.  Not only has ObamaCare failed to insure the uninsured, it has added millions of Americans to the ranks of the uninsured, the unemployed, and the underemployed.  Itâ€™s time for the President to join us in at least delaying ObamaCare, if not beginning its outright repeal.  http://rokita.house.gov/press-release/release-obamacare-numbers-millions-lose-health-insurance-only-26000-sign"
766196940,"Iâ€™ll be live at 7:10 pm ET on Lou Dobbs Tonight on Fox Business to discuss the latest on the #insidious lies of #ObamaCare."
766196941,"Another example of â€œpass it to see whatâ€™s in itâ€ù â€“ clearly if you like your health insurance, youâ€™re at risk at not keeping it.  We must repeal this #TrainWreck"
766196942,"Tx to the Crawfordsville Public Library for hosting yesterday's productive COYC."
766196943,"LIve at 10:30 am on Garrison (Doug Rose is in as host today) on 93.1 WIBC-FM.  Tune-in on air or live at the link: http://www.wibc.com/garrison/"
766196944,"I'll be live with Jed on WJOB 1230 AM tomorrow to talk about Obamcare at 8:45a ET. Listen live:"
766196945,"I'm very proud of my team in delivering the lowest congressional office rent costs in the entire country."
766196946,"I'll be live with my friend Dana Loesch on The Dana Show 3:00 PM ET to talk about NSA surveillance. You can stream it live at the link below or listen on-air to 93.1 WIBC-FM tonight at 8 PM ET."
766196947,"This is Deanna Jones and her son, Jeffry, with me after yesterday's ceremony in Lebanon. Deanna began the process of adopting Jeffry from Haiti in 2006, and I had the privilege of signing the papers as the adoption was processed during my service as Indiana's Secretary of State. It was great to visit with both Deanna and Jeffry!"
766196948,"Go Frankfort!"
766196949,"Honored to be the keynote speaker at the Lake County Lincoln Day Dinner tonight at 7 PM ET at St. Elijah's in Merrillville.  Always nice to go ""home"" and see old friends.  Look for pictures from the event tomorrow."
766196950,"The House Budget Committee will hold a legislative mark up hearing of the FY 2014 House Budget at 10:30 AM today. Bring your popcorn and watch live:"
766196951,"Newman: ""So while sequestration, if it sticks, would help narrow federal deficits for a few years, it will take much deeper cutbacks to truly align federal spending with what the nation can afford. That's why budget battles, including efforts to streamline the tax code and make entitlement programs like Medicare more affordable, are likely to go on for years."""
766196952,"Ryan helped make the cake. Why two candles? That's how many Ryan would allow.  Old Style is my traditional beer, as a Cubs fan. Hard to find in central Indiana. Common place in the region. 219!"
766196953,"Is your child interested in applying to one of our nationâ€™s greatest service academyâ€™s? Please join my office along with the offices of Congressman Tom Rooney and Congressman Daniel Webster this Saturday for Service Academy Day. Representatives from West Point - The U.S. Military Academy, US Air Force Academy (Official), United States Naval Academy, U.S. Coast Guard Academy, United States Merchant Marine Academy and Florida Southern College Army ROTC (Moccasin Battalion ROTC) will be in attendance. Information will be provided on the service academy application process and acceptance requirements. http://1.usa.gov/1vPHkSR"
766196954,"Proud to be named a ""Champion of Health Care Innovation"" by the Healthcare Leadership Council. If we are ever going to consistently provide patients with the highest quality care, at the lowest price, innovation is absolutely essential. We need to make sure that researchers can continue to create life-saving drugs and that doctors and surgeons can spend their time treating patients â€“ not tied up in unnecessary paperwork and weighed down with extensive burdensome taxes and fees that are then passed along to the patient. Whether itâ€™s increased cancer detection ability, a quicker Lyme disease diagnosis, or improved quality of life through a new wheelchair, I will continue to push for innovations that help those who are hurting."
766196955,"Are you a high school student and want your artwork displayed in the U.S. Capitol? Congressional Art Competition Deadline for is Mid-March "
766196956,"Did you receive my most recent e-newsletter? If not, click here to sign up: https://dennisross.house.gov/forms/emailsignup/"
766196957,"If my constituents must suffer through the perils and unintended consequences of this horrible law, then I will be standing there with them doing the same. >>  ""Rep. Dennis Ross is putting his money where his talk is on Obamacare.  The Lakeland Republican has shopped for private insurance rather than participate in the federal health care marketplace, surrendering a generous taxpayer-funded subsidy."""
766196958,"Praying for Katherine Harris and her family during this incredibly sad and difficult time."
766196959,"Do you or someone you know live in Brandon and need help with a federal agency like the Department of Veterans Affairs? My staff is hosting mobile office hours tomorrow. Please stop by!"
766196960,"I do not support the use of military force in Syria at this time.  The President does not have power to unilaterally authorize a military attack and he has a responsibility to seek approval from Congress before he considers any military force in Syria."
766196961,"ICYMI: This Morning, Senator Rubio Discussed the Benghazi Hearing On FOX & Friends: http://1.usa.gov/174Q1P6"
766196962,"Today, the Department of Health and Human Services released sobering information (available below) regarding the situation at our border. SC has received 434 unaccompanied children (UACs). Last month, this Administration told Governor Haley that SC received approximately 350 UACs. Mr. President, in one month, the number has jumped nearly 25%. Unfortunately, as the HHS data notes, we can only see numbers for counties with more than 50 UACs. With such numbers (or lack thereof), how are we tracking their safety?  Rather than discouraging the dangerous journey to our southern border, the Presidentâ€™s policies have continued the allusion that our country will accept everyone with open arms. It is clear that this Administration has no interest in securing our border or deterring additional vulnerable children from making the hazardous journey to our country. I am proud that the House responded to this crisis a month ago. Mr. President, where is your leadership?"
766196963,"I am proud to have two schools in the Seventh District to be named to the 2014 list of Palmettoâ€™s Finest Schools awards. Forestbrook Middle and Midland Elementary were two of the five schools recognized for their devotion to their studentsâ€™ success and commitment to excellent instruction. Congratulations Forestbrook Middle School and Midland Elementary School! "
766196964,"Glad to see the House and Senate come together to roll back regulations and help American families get the assistance they need during this cold winter season. "
766196965,"Great meeting with the leaders of Clemson University Department of Parks, Recreation, and Tourism and six graduate students from several African Nations."
766196966,"Results from my recent instaPoll. Let me know your thoughts."
766196967,"Please join me in wishing Seventh District students and teachers a safe return to school and a successful year!"
766196968,"In this weekâ€™s Republican address, Majority Leader Eric Cantor (R-VA) touts legislation the House will take up next week to #stopgovtabuse and restore taxpayer trust. See more at: http://www.speaker.gov/video/weekly-republican-address-leader-cantor-previews-stop-government-abuse-week"
766196969,"Happy Mother's Day to my Mom, my wife and mother of my three boys, and moms everywhere!"
766196970,"Capintec, Inc. manufactures radiation measuring and monitoring instruments for a variety of medical fields including nuclear cardiology, nuclear medicine, and oncology. Thanks for taking the time to give me a tour of your facility in O'Hara Township and show me what you do."
766196971,"Do you need help with TRICARE? We can help resolve issues that you may be experiencing. Please call or visit your local district office: http://Rothfus.house.gov/visit-your-local-office/ We are here to help!"
766196972,"As we gather together with our family and friends this weekend to celebrate the freedom we hold dear, let's remember the sacrifices of the men and women who defend our country. For those who are deployed in the military, you are in our thoughts and prayers â€“ thank you for your service.  May God keep you safe and bring you home soon."
766196973,"Today would be the 97th birthday of President John F. Kennedy, and his legacy to our nation continues to live on."
766196974,"Day 24: Are you interested in attending a United States Service Academy? We can help! Our next Service Academy Day is in Johnstown on May 10. You can talk with me and representatives from the Air Force Academy, Coast Guard Academy, Merchant Marine Academy, Military Academy, and Naval Academy. For more information, visit http://Rothfus.house.gov/service-academy-nominations/ We are here to help! #30Days30Ways"
766196975,"Today in 1787, Pennsylvania was the second of the thirteen States to ratify the U.S. Constitution."
766196976,"Please join me and special guest Donald Kinosz, Mayor of The City of Lower Burrell, this Friday, July 26th for ""Coffee with Keith"" at Crouse's Family Diner. Stop by to share your thoughts on legislation, to get help with a federal agency, or just to chat. We want to hear from you!"
766196977,"Appreciated the opportunity to hear from constituents this weekend at ""#CoffeeWithKeith - Ice Cream Edition"" at The Windmill in Hopewell Township. - Keith"
766196978,"I am deeply disturbed by reports of the IRS targeting certain citizen groups based on ideology.  LIKE and SHARE if you agree with my support for a congressional investigation to get the truth."
766196979,"Pittsburgh Post-Gazette: Rep. Keith Rothfus, a fiscal conservative, supported reinstating the program, saying he felt it was important. ""Many service members and their families reached out to me to share their disappointment and frustration with the decision to cut tuition assistance funding. This restoration of funding is a victory for all our men and women in uniform."" http://bit.ly/YROGTr"
766196980,"Across the country, misinformation about the Affordable Care Act health insurance exchanges is creating opportunities for con artists to defraud families, seniors, and small businesses. Criminals who defraud consumers for financial gain must be brought to justice.   That is why I am leading the effort to combat fraud in the health care exchanges. With over 30 Members of Congress signing onto my letter, we urged HHS Secretary Sebelius, Attorney General Holder, and FTC Chairwoman Ramirez that they prioritize resources to combat fraud in the Affordable Care Act health insurance exchanges."
766196981,"Today I voted for a pragmatic solution to end the government shutdown and avert a financial crisis by raising the debt ceiling. This was a manufactured crisis created by extremists who refuse to acknowledge that Americans are sick and tired of partisan gridlock and political brinksmanship.   It is critical, now more than ever, that Congress work together to avoid a future crisis that could derail our economic recovery, jeopardize our countryâ€™s credit rating, and put our most vulnerable citizens at risk.  As we move forward, Congress must put people above partisanship and solutions above ideology. I stand ready to work with my colleagues in both political parties toward that end."
766196982,"Today is Armed Forces Day. Please join me in thanking all members of our U.S. military for their service to our nation and for safeguarding our freedoms."
766196983,"Last week I attended the Mayor's Ambassador Forum in Gilbert, and discussed how we can work toward Growing Gilbertâ€™s Workforce.  I enjoyed the discussion and addressed how critical local education is to continue building Gilbert in the years to come."
766196984,"Just finished a call with Mexican Attorney General JesÃºs Murillo Karam.  I made sure to express my heartfelt belief that justice requires mercy and that our dedication to our military heroes is more important now than ever as we consider reengaging in another war abroad.  I know we have an excellent relationship with Mexico, and I sincerely hope Sgt. Tahmooressi will soon be released."
766196985,"Catch me on Lou Dobbs Tonight on Fox Business in just a few minutes."
766196986,"Today I introduced a great bill to combat waste and allow communities with unused Community Development Block Grant funds to return the surplus to pay down the national debt.  This is a fiscally responsible proposal that would encourage local governments to end the use-it-or-lose-it approach to federal grant money and ultimately work to reduce our out-of-control debt."
766196987,"This morning, we heard President Obama emphatically state that â€˜the world set a red-lineâ€™ regarding the use of chemical weapons by Bashar al-Assadâ€™s regime. Given his statement, I felt it was appropriate to ask Secretary Kerry during his testimony if the world would join the United States in responding with multi-lateral military force. Unfortunately, Secretary Kerryâ€™s response was unconvincing and led me to believe that the United States would be left to strike unilaterally and without a broad coalition of other nations.   During todayâ€™s hearing, the Obama Administration had an opportunity to make their case for military intervention in Syriaâ€™s long-standing civil war. After listening to todayâ€™s testimony, I am, at this time, opposed to the use of U.S. military force because the Administration failed to present a convincing argument that the events in Syria pose a clear threat to America, failed to list a strong coalition of nations willing to support military attacks, and failed to articulate a clear definition of victory. While the use of chemical weapons should not be tolerated by any nation or regime, the Administration has not clearly answered these important questions, and therefore, has yet to convince the American people that military action is necessary at this time."
766196988,"ICYMI: ""Earlier in the week, Health and Human Services Department officials said they were talking to the NFL, NBA and others about possible advertising campaigns, in the run-up to the launch of a key part of the health care law.""  Happy to hear they have ""no plans to engage in this area"""
766196989,"Took some time before votes to call back a few constituents in #AZ05. Always enjoy hearing their thoughts."
766196990,"Spoke with Secretary General of the United Nations, Ban Ki-Moon, about the great need to take a much stronger stance in dealing with North Korea."
766196991,"Earlier today I spoke with msnbc's Tamron Hall about our operations in Syria.  I believe we cannot and should not address the threat of ISIS alone and I applaud the President for partnering with neighboring  Arab nations with these strikes. However, I remain very concerned about details, long term strategy and who our military will be partnering with on the ground in Syria."
766196992,"The voice of the American people should be louder than the voice of a few bank accounts, but todayâ€™s Supreme Court decision undermines that principle.    The McCutcheon decision does nothing but allow the wealthiest Americans â€“ weâ€™re talking little more than 1% of â€œthe 1%â€ù - influence politics more than they already do.   This means any individual would be able to contribute $3.6 million to their political interests, almost 30 times the current limit. How many Americans do you know that could do that?   This decision comes at the expense of everyday Americans and the public interest.  #ByThePeople    http://bit.ly/1myV8fc"
766196993,"It was such an incredible honor to award Dr. William Kott his (very) belated Bronze Star he earned at the Battle of the Bulge. #Hooah!"
766196994,"I spoke on the floor today in response to news that Lt. Col. Jeff Krusinski, the Air Force official in charge of its sexual-assault prevention program, was arrested for groping.  Watch below:"
766196995,"Watch me live on CSPAN right now -- I'm talking about sequestration. If we have not passed a bill to deal with our debt problem by March 1, due to the sequester, many automatic and across the board cuts will be implemented."
766196996,"Sen. Bernie Sanders appeared on MSNBCâ€™s Morning Joe on Thursday to outline his agenda to help save the shrinking middle class. For starters, Sanders said the U.S. must fix its trade policies that are sending jobs overseas, increase the minimum wage to at least $10.10 per hour and pass a federal jobs program to rebuild crumbling roads and bridges. The Sanders Agenda: http://youtu.be/-UON3X7NhyM"
766196997,"Today's news from Sen. Bernie Sanders (I-Vt.):  VA Secretary Confirmed: Robert McDonald, President Barack Obamaâ€™s nominee to be the next Veterans Affairs secretary, was confirmed by the Senate Tuesday as Congress prepared to vote on a major bipartisan VA reform bill. The 97-0 confirmation vote came as Congress was poised to approve a $17 billion bill by Sen. Bernie Sanders and Rep. Jeff Miller to refurbish the VA and improve veterans' health care, The Associated Press reported.   Why Do You Want This Job?: With his confirmation, McDonald may have been handed the biggest challenge of his life: responsibility for leading a vast federal agency scarred by bureaucratic dysfunction. The previous secretary, Eric Shinseki, resigned under intense bipartisan criticism. The agency was left with such a long list of problems that Senate Veterans Affairs Committee Chairman Sanders bluntly asked McDonald at a confirmation hearing last week, â€œ'Why do you want this job?â€ù McDonald, whose life has been a procession of increasingly demanding leadership roles, replied: ''If not me, who?'' according to The New York Times.   House Set to Take Up $17 Billion VA Reform Bill: With a new Veterans Affairs secretary in place, Congress is likely to move quickly to approve a bill to refurbish the VA and improve veterans' health care. The House could vote as early as Wednesday, with a Senate vote soon after. The measure by Sen. Sanders and Rep. Miller includes $10 billion in emergency spending to help veterans who can't get prompt appointments with VA doctors to obtain outside care; $5 billion to hire doctors, nurses and other medical staff; and about $1.5 billion to lease 27 new clinics across the country, AP reported.   Corporate Deserters: Lawmakers are growing tired of corporate America's persistent efforts to dodge U.S. taxes. In the past month, Congress and the White House have denounced a loophole that lets companies lower their tax rate by moving their headquarters overseas. Now, a group of Democrats in Congress want to make sure that any company that incorporates overseas would be barred from doing business with the government. Sen. Carl Levin who introduced the bill in the Senate with Sen. Richard Durbin, The Washington Post reported.   Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/073014"
766196998,"Today's news from Sen. Bernie Sanders (I-Vt.):   VA Reform: House and Senate conferees will work this week on legislation to reduce veterans' wait times for health care. The chairmen of the two Veterans Affairs' committees, Republican Rep. Jeff Miller and independent Sen. Bernie Sanders, met Thursday and conference committee staff were scheduled to meet Friday, but the conferees themselves are not due to meet for the first time until Tuesday, National Journal reported.   Income Inequality: Sen. Sanders on Friday held a news conference with Vermont religious leaders to discuss the moral implications of extreme wealth and income inequality. Bishop Thomas Ely, Rabbi Joshua Chasan, the Rev. Dr. Lynn Bujnak, and Monsignor Roland Rivard were present, as well as several other Episcopal clergy and faith leaders, the Episcopal News Service reported.   Kerry in Baghdad: Confronting the threat of civil war in Iraq, U.S. Secretary of State John Kerry flew to Baghdad on Monday to personally urge the Shiite-led government to give more power to political opponents before a Sunni insurgency seizes more control across the country. CBS News reported that in a nearly two-hour long meeting, Kerry urged Iraqi Prime Minister Nouri al-Maliki and other Iraqi leaders to form an inclusive coalition government with grassroots support.   The Democratsâ€™ Koch Brothers: The Democracy Alliance intends to spend $374 million during the midterm election cycle â€” including nearly $200 million this year â€” to boost liberal candidates and causes in 2014 and beyond, according to Politico. While growing sums of that cash are being spent vilifying the billionaire conservative industrialists Charles and David Koch over their own networkâ€™s political spending, the documents reveal the extent to which the Democracy Alliance network mirrors the Kochsâ€™ â€“ and is obsessed with it.   Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/062314"
766196999,"Grassroots Movements: http://youtu.be/ObDn4NOR1fA"
766197000,"The top 10 corporate tax dodgers: http://www.sanders.senate.gov/top-10-corporate-tax-avoiders"
766197001,"Today's news from Sen. Bernie Sanders (I-Vt.):   Global Warming: Global warming could make the United States 10 degrees warmer by the end of this century, according to a National Climate Assessment report issued at the White House on Tuesday. â€œMost people who aren`t under the influence of the Koch brothers and the fossil fuel industry know the severity of the problem and understand that, if we do not get our act together and transform our energy system away from fossil fuels into energy efficiency, into sustainable energy, this planet is going to face huge problems in the years to come,â€ù Sen. Bernie Sanders told Chris Hayes in an interview Tuesday on MSNBC.   Climate Change: Sanders has introduced legislation with Sen. Barbara Boxer, the Senate environment committee chairman, proposing a fee on carbon and methane to curb greenhouse gas emissions, the Burlington Free Press reported. Another Sanders bill would end tax breaks and subsidies for oil and coal companies. Both ideas are backed by scientists and leading economists but have been blocked by Republicans in Congress who dismiss climate change, WFFF-TV and WVNY-TV reported.   New Fed Chief to Testify: Federal Reserve Chair Janet Yellen will be on Capitol Hill for the first time on Wednesday as the nationâ€™s central banker to testify about the economic outlook before the Joint Economic Committee. â€œI want her thoughts about how we deal with the crisis of long-term unemployment,â€ù Sen. Sanders told The Wall Street Journalâ€™s â€œMarket Watch.â€ù â€œI want her thoughts on the very significant issue of how we deal with income and wealth inequality in America.""   College Cost Crisis: With the average student graduating $27,000 in debt in what Sen. Sanders calls a crisis of college affordability. â€œThe fact that hundreds and hundreds of thousands of young people who are bright, who would like to get a higher education, have now decided, because they do not want to leave school deeply in debt, that they are not going to go to college,â€ù Sanders said in a Senate speech broadcast on WFFF-TV and WVNY-TV. He's drafting legislation to allow low-income students to pursue college courses while they are in high school. He also backs legislation to rein in rising student loan interest rates.   Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/050714"
766197002,"Today's news from Sen. Bernie Sanders (I-Vt.):   Obama Wrong on Trade: President Barack Obama released his annual trade agenda this week in an indication that the administration plans to push for the same NAFTA-style trade policies it has in the past, John Nichols wrote for The Nation. Sen. Bernie Sanders has criticized NAFTA, calling it a horrendous â€œrace to the bottomâ€ù for lower wages and fewer good-paying jobs.   Shame on Senators Who Blocked Veterans Bill: â€œWhat does it take to shame these senators,â€ù Jon Stewart asked on the Daily Show segment that ridiculed Sens. Richard Burr and Jeff Sessions and Marco Rubio.   Pope Francis: Pope Francis' emphasis on economic issues has resonated with elected officials in the United States. Sen. Sanders said he considered the pope a â€œstrong allyâ€ù on the issue of income inequality, the student newspaper service UWIRE reported.   Crimea Votes to Join Russia: Crimea's parliament voted to join Russia on Thursday and its Moscow-backed government set a referendum within 10 days on the decision in a dramatic escalation of the crisis over the Ukrainian Black Sea peninsula, Reuters reported. An effort by the United States to broker the first face-to-face diplomatic meeting between Russia and Ukraine over the Crimea confrontation failed on Wednesday, but Russiaâ€™s foreign minister said there would be more discussions in the days ahead, The New York Times reported.  Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/030614"
766197003,"The Forbes World's Billionaires List:   Forbes magazine on Monday came out with its annual ranking of the worldâ€™s richest people. Among the top 10 billionaires were three men who have put vast sums into swaying the outcomes of American elections. Charles and David Koch, with fortunes that Forbesâ€™ pegged at $40 Billion each, were the sixth richest people in the world. Las Vegas gambling tycoon Sheldon Adelson came in eighth. The Koch brothers and Adelson have played growing roles in bankrolling favored politicians since the Supreme Court in 2010 struck down limits on campaign spending. â€œBecause of this disastrous Supreme Court decision in Citizens United, a bad situationâ€”and itâ€™s been bad for a whileâ€”has become much worse,â€ù Sen. Bernie Sanders said in an Truthdig interview.  Sanders also talked about how big money controls Congress. â€œDespite the fact that we have a collapsing middle class, more people living in poverty than at any time during our history, and the gap between the very, very rich and everyone else growing wider, it is very hard for me to imagine significant legislation being passed that Wall Street and the big money interests donâ€™t want,â€ù the senator told Truthdigâ€™s Alexander Reed Kelly.  Read the Truthdig interview here: http://www.truthdig.com/report/print/truthdigger_of_the_week_sen_bernie_sanders_20140302  Read about the Forbes richest billionaires here: http://www.forbes.com/sites/forbespr/2014/03/03/forbes-releases-28th-annual-worlds-billionaires-issue/"
766197004,"Today's news from Sen. Bernie Sanders (I-Vt.):  Unemployment Insurance: A Senate push to extend federal jobless benefits for three months was put on hold Wednesday as lawmakers sought a way to pay for it. Senate Majority Leader Harry Reid postponed a procedural vote on a three-month bill to buy time for negotiations over an offset. â€œI could live with that,â€ù Sen. Bernie Sanders said of offsets during an interview Wednesday on The Ed Schultz Show. If Republicans want offsets, Sanders said, Congress could come up with the money to pay for the benefits by reining in corporate tax dodgers or cutting wasteful military programs.   Unemployment Insurance: â€œWhile there has been some modest improvement in the overall economy, there still are three job applicants for every job opening â€_ As Sen. Sanders has noted, unemployment insurance kept 2.5 million Americans, including 600,000 children, out of poverty in 2012. â€_ Now is not the time to turn our backs on the long-term unemployed,â€ù the Bennington Banner editorialized.   Global Warming: â€œThe scientific community, those responsible for protecting our national security, the American public and corporations increasingly are recognizing that climate change is happening now and that carbon pricing is likely to be part of the solution. It is time for Congress to act,â€ù Sens. Sanders and Barbara Boxer wrote in an op-ed published Thursday by the San Francisco Chronicle.   The Fed: Change lies ahead as Washington begins 2014 with more gridlock, austerity and partisan posturing, Katrina vanden Heuvel writes in The Washington Post. In the Senate, an emerging caucus of aggressive progressives has begun to challenge the status quo. Sens. Elizabeth Warren, Sherrod Brown and Jeff Merkley joined Sen. Bernard Sanders in leading the revolt that blocked the nomination of Lawrence Summers to head the Federal Reserve in an indictment of the so-called â€œWall Street wingâ€ù of the Democratic Party.   Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/010914"
766197005,"NSA Spying:   Did the National Security Agency spy on elected officials? What should the legal consequences be for Edward Snowden for leaking classified documents that exposed the NSAâ€™s massive surveillance of Americansâ€™ telephone, email and Internet records?   The NSA has not yet directly responded to a letter from Sen. Bernie Sanders asking if members of Congress were part of its dragnet. The agency, however, did not rule it out in a statement to journalists. Sanders discussed the surveillance in interviews on Monday with CNN and WPTZ-TV. â€œAre we a quote unquote free society, which we tout ourselves to be, we claim to be, if the United States government knows every phone call you've made, knows where you are, has the capability of intercepting your emails and knows the websites that you've visited. Is that what a free society is about?â€ù Sanders said.  Watch the interview here: http://youtu.be/o3zIRHjlEok  Read more here: http://www.sanders.senate.gov/newsroom/recent-business/nsa-spying"
766197006,"Sign up to receive email updates from Sen. Sanders here: http://www.sanders.senate.gov/buzz"
766197007,"Today's news from Sen. Bernie Sanders (I-Vt.):  Spying on Americans: In the wake of a federal court ruling against domestic spying by the National Security Agency, Sen. Bernie Sanders said Congress must narrow the scope of a law used to justify the bulk collection of Americans' telephone records. â€œI voted against the Patriot Act. We've introduced legislation to curb what the NSA is doing,â€ù Sanders told MSNBC's Thomas Roberts. Lawmakers supporting the vast domestic surveillance databases argue that collecting phone records and emails makes the country safer. ""Yeah it does,"" Sanders said in a report broadcast by NBC News affiliates nationwide. ""But it doesn't make us a free country.""   NSA is 'Out of Control': The National Security Agency is ""out of control and operating in an unconstitutional manner,"" Sen. Sanders said, according to The Nation, ABC News Radio, Vermont Public Radio and Common Dreams. ""I will be working as hard as I can to pass the strongest legislation possible to end the abuses by the NSA and other intelligence agencies,â€ù Sanders said. A Brattleboro Reformer editorial said, â€œSanders is right to pursue this matter further, for one federal judgeâ€™s ruling certainly wonâ€™t bring an end to the NSA spying controversy.â€ù  Tech Giants Air Privacy Worries at White House: President Obama met Tuesday with the nation's leading technology executives who want changes of surveillance programs in the name of civil liberties, a concern that CNN White House correspondent Jim Acosta said is spreading in Congress. â€œItâ€™s not just the executives of these tech companies, not just a federal judge who says that these collections of phone records may be unconstitutional. You have lawmakers up on Capitol Hill, the entire spectrum from Bernie Sanders all the way over to Rand Paul, saying that something has to be done.â€ù   Senate Poised to Pass Budget: A bipartisan agreement to ease sharp spending cuts known as sequestration easily cleared its last major hurdle Tuesday as 67 senators voted to advance the measure. â€œThis is a very difficult vote. Itâ€™s very much the lesser of two evils,â€ù Sen. Sanders, according to Real Clear Politics.  Sanders was an unenthusiastic supporter, according to CNN. ""This budget does not even begin to address some of the very serious problems facing our country in terms of creating the millions of jobs we need, in terms of doing away with these outrageous corporate loopholes right now which are costing us about $100 billion a year,"" Sanders told  Nicole Sandler on The Randi Rhodes Show.    Continue reading here: http://www.sanders.senate.gov/newsroom/newswatch/121813"
766197008,"Sign Sen. Sanders' petition to support a progressive budget plan: http://www.sanders.senate.gov/budget/"
766197009,"Read Sen. Bernie Sanders' progressive budget plan here: www.sanders.senate.gov/budget/"
766197010,"From the end of World War II until 1973, we saw an expanding middle class, with peopleâ€™s incomes going up. Since that point, and especially since the Wall Streetâ€“driven financial crisis, youâ€™ve seen a real collapse. Since 1999 median family income has gone down $5,000. Real unemployment, counting people who have given up looking for work or who are working part-time when they want to work full-time, is more than 14 percent. 
 Read more here: http://www.sanders.senate.gov/newsroom/must-read/playboy-interview-bernie-sanders"
766197011,"An Attack on Seniors and Veterans:   With senior poverty in the United States significantly increasing, Sen. Bernie Sanders on Monday expressed deep concern that Social Security recipients, disabled veterans and federal retirees may receive only a 1.5 percent cost-of-living adjustment next year. The estimate that the typical retiree is in line for only a $17 a month raise, one of the smallest increases ever, was made by The Associated Press. The projection comes at a time when congressional Republicans, led by House Budget Committee Chairman Paul Ryan, have used the government shutdown as leverage to renew their push to cut benefits even more. The Republicans and some Democrats want to change how inflation is calculated by adopting a so-called chained consumer price index. The chained CPI also would lower benefits for disabled veterans and federal retirees.   Continue reading here: http://www.sanders.senate.gov/newsroom/recent-business/an-attack-on-seniors-and-veterans"
766197012,"Remember Rep. Paul Ryan? The failed Republican candidate for vice president has been relatively quiet as Tea Party extremists have commandeered his party and the debate over the government shutdown. But the House Budget Committee chairman waded into the debt-limit debate in a column published Wednesday in The Wall Street Journal. He said he would consider letting the government avoid default if â€œentitlement reformâ€ù is a part of the deal.  Translation: he wants to cut Social Security benefits and change Medicare.   Don't Make Seniors, Veterans Pay for the Shutdown: http://youtu.be/P1vLF2bluPo"
766197013,"Older Americans Act:  Sen. Bernie Sanders, chairman of the Senate Subcommittee on Primary Health and Aging, today introduced legislation to reauthorize and strengthen the Older Americans Act which supports Meals on Wheels and other critical programs for seniors. â€œWith 10,000 Americans turning 65 every day, our countryâ€™s growing population of seniors includes many who rely on these critical programs to help them stay in their own homes and communities,â€ù said Sanders. Speaking at an Older Americans Summit, Sanders and others unveiled the new bill to extend the landmark law that was first enacted in 1965.  Continue reading here: http://www.sanders.senate.gov/newsroom/news/?id=4FB3B340-ADF5-4B7E-A394-3EE8A6794DBD"
